"protein","organism","source","abbrv","chains","Ala","Cys","Asp","Glu","Phe","Gly","His","Ile","Lys","Leu","Met","Asn","Pro","Gln","Arg","Ser","Thr","Val","Trp","Tyr"
"ANTRL","HUMAN",NA,"A6NF34",1,26,28,24,26,24,37,19,27,26,49,9,24,61,32,30,41,29,33,8,12
"ANUB1","HUMAN",NA,"Q86XD8",1,36,20,28,49,26,49,24,25,49,74,15,49,43,25,38,79,42,38,3,15
"ANX10","HUMAN",NA,"Q9UJ72",1,27,10,24,19,15,21,9,22,13,30,18,14,8,21,17,12,12,11,2,19
"ANX11","HUMAN",NA,"P50995",1,39,6,25,25,15,57,4,23,24,37,17,18,63,23,27,34,23,19,1,25
"ANX13","HUMAN",NA,"P27216",1,30,4,26,29,8,22,2,16,31,35,5,9,2,17,19,19,16,14,1,11
"ANXA1","HUMAN",NA,"P04083",1,33,4,26,26,11,20,5,21,32,34,9,13,8,13,19,19,22,19,1,11
"ANXA2","HUMAN",NA,"P07355",1,22,4,30,22,7,19,4,23,32,34,9,10,7,13,21,26,18,18,1,19
"ANXA3","HUMAN",NA,"P12429",1,23,3,30,22,11,22,7,24,26,35,6,7,6,11,19,24,20,13,2,12
"ANXA4","HUMAN",NA,"P09525",1,23,4,28,21,10,25,3,19,22,31,11,8,2,14,24,24,19,17,1,13
"ANXA5","HUMAN",NA,"P08758",1,26,1,25,29,13,22,3,18,22,38,8,6,5,12,19,21,23,16,1,12
"ANXA6","HUMAN",NA,"P08133",1,58,6,57,55,25,45,13,47,52,66,21,15,15,27,42,40,38,26,2,23
"ANXA7","HUMAN",NA,"P20073",1,38,5,22,23,20,58,2,21,14,31,16,12,49,34,27,41,24,21,1,29
"ANXA8","HUMAN",NA,"P13928",1,23,4,20,29,9,21,6,23,27,33,11,9,6,12,15,28,21,13,3,14
"ANXA9","HUMAN",NA,"O76027",1,35,4,21,22,11,18,5,17,13,46,5,10,9,30,24,25,21,20,2,7
"AOAH","HUMAN",NA,"P28039",1,26,16,31,22,23,33,20,30,39,64,11,34,34,32,20,51,25,32,14,18
"AOC2","HUMAN",NA,"O75106",1,56,8,30,35,38,63,32,25,14,92,8,26,60,35,44,57,30,63,13,27
"AOC3","HUMAN",NA,"Q16853",1,64,10,34,35,47,64,28,23,14,77,13,26,58,38,41,54,36,57,14,30
"AOFA","HUMAN",NA,"P21397",1,35,9,23,40,17,42,13,37,38,40,13,19,25,16,27,24,31,41,12,25
"AOFB","HUMAN",NA,"P27338",1,34,9,20,42,14,42,13,28,31,52,16,17,29,13,31,20,35,40,11,23
"AP180","HUMAN",NA,"O60641",1,145,4,48,34,41,60,8,21,38,70,26,26,103,29,15,97,78,50,5,9
"AP1AR","HUMAN",NA,"Q63HQ0",1,15,6,22,38,7,20,5,7,17,27,7,15,8,15,23,34,16,9,3,8
"AP1B1","HUMAN",NA,"Q10567",1,81,16,58,66,27,43,10,51,62,118,25,43,56,40,30,62,50,78,6,27
"AP1G1","HUMAN",NA,"O43747",1,60,15,40,49,23,39,15,53,41,99,28,43,42,38,43,60,56,54,3,21
"AP1G2","HUMAN",NA,"O75843",1,70,15,38,52,18,37,29,39,23,120,16,25,46,43,53,49,39,56,3,14
"AP1M1","HUMAN",NA,"Q9BXS5",1,15,3,17,38,21,24,10,30,32,35,12,19,20,11,22,36,17,38,6,17
"AP1M2","HUMAN",NA,"Q9Y6Q5",1,16,2,16,35,23,24,7,29,33,38,9,16,20,14,20,41,17,42,5,16
"AP1S1","HUMAN",NA,"P61966",1,8,4,10,16,9,6,1,7,14,23,8,2,2,7,10,9,3,10,2,7
"AP1S2","HUMAN",NA,"P56377",1,7,4,8,18,9,5,1,11,15,23,3,3,3,8,8,7,6,9,2,7
"AP1S3","HUMAN",NA,"Q96PC3",1,5,3,8,15,9,6,3,17,13,17,3,4,1,7,9,9,7,9,2,7
"AP2A1","HUMAN",NA,"O95782",1,96,19,49,56,38,51,16,46,55,119,19,45,61,47,47,68,42,71,5,27
"AP2A2","HUMAN",NA,"O94973",1,76,16,45,55,40,46,17,51,51,110,15,46,51,45,45,74,52,74,5,25
"AP2A","HUMAN",NA,"P05549",1,28,7,22,22,10,29,20,14,23,49,4,28,41,21,23,39,20,23,2,12
"AP2B1","HUMAN",NA,"P63010",1,66,16,56,61,28,38,16,59,61,113,24,57,53,41,30,59,45,79,6,29
"AP2B","HUMAN",NA,"Q92481",1,26,6,23,23,10,37,21,10,22,54,11,19,40,23,27,47,21,25,2,13
"AP2C","HUMAN",NA,"Q92754",1,45,8,19,26,7,31,22,11,21,55,9,19,36,24,25,36,17,23,2,14
"AP2D","HUMAN",NA,"Q7Z6R9",1,36,11,19,25,13,36,25,12,21,55,7,15,21,23,27,43,32,17,0,14
"AP2E","HUMAN",NA,"Q6VUC0",1,68,9,17,22,11,41,13,8,20,60,7,7,46,15,24,31,14,17,1,11
"AP2M1","HUMAN",NA,"Q96CW1",1,22,6,17,28,21,26,7,37,38,29,13,20,17,20,27,32,19,37,5,14
"AP2S1","HUMAN",NA,"P53680",1,8,3,8,12,11,3,4,9,9,15,4,10,0,6,8,2,6,15,1,8
"AP3B1","HUMAN",NA,"O00203",1,71,10,62,89,31,50,17,68,93,109,26,51,49,46,42,117,59,75,6,23
"AP3B2","HUMAN",NA,"Q13367",1,92,11,59,92,28,55,19,53,72,107,27,32,61,46,53,110,56,77,5,27
"AP3D1","HUMAN",NA,"O14617",1,80,19,65,93,27,42,32,64,116,122,31,37,61,57,56,99,44,74,5,29
"AP3M1","HUMAN",NA,"Q9Y2T2",1,16,6,21,24,24,23,8,34,29,35,8,21,26,15,14,35,22,40,4,13
"AP3M2","HUMAN",NA,"P53677",1,15,4,20,23,23,24,10,30,27,35,11,18,27,16,16,31,30,42,4,12
"AP3S1","HUMAN",NA,"Q92572",1,10,4,10,15,10,11,5,18,12,20,6,15,7,7,6,11,6,15,0,5
"AP3S2","HUMAN",NA,"P59780",1,9,4,9,16,11,11,5,18,8,21,5,14,6,10,9,9,4,18,0,6
"AP4A","HUMAN",NA,"P50583",1,15,4,6,18,5,9,6,11,8,17,2,4,5,8,8,3,5,6,3,4
"AP4B1","HUMAN",NA,"Q9Y6B7",1,49,24,36,55,23,37,16,35,36,100,20,25,37,38,39,46,30,62,8,23
"AP4E1","HUMAN",NA,"Q9UPM8",1,70,21,48,90,42,52,32,57,81,155,29,42,43,53,29,111,61,75,9,37
"AP4M1","HUMAN",NA,"O00189",1,18,5,21,26,21,38,14,14,13,66,6,9,29,20,32,57,14,36,3,11
"AP4S1","HUMAN",NA,"Q9Y587",1,5,3,8,14,9,3,3,14,9,16,6,9,1,4,7,9,5,12,0,7
"APAF","HUMAN",NA,"O14727",1,65,41,86,78,50,64,48,66,89,139,26,52,30,58,47,102,63,87,26,31
"APBA1","HUMAN",NA,"Q02410",1,75,8,53,91,13,58,27,49,33,53,24,25,51,51,52,67,31,45,2,29
"APBA2","HUMAN",NA,"Q99767",1,51,15,43,79,11,57,23,47,35,53,22,32,54,40,33,59,30,40,3,22
"APBA3","HUMAN",NA,"O96018",1,55,12,32,47,9,51,21,27,7,60,12,7,54,26,34,46,29,33,4,9
"APBB1","HUMAN",NA,"O00213",1,69,13,30,68,19,54,20,16,25,70,13,26,59,34,36,66,31,37,15,9
"APBB2","HUMAN",NA,"Q92870",1,56,16,51,46,16,38,17,31,46,60,16,45,57,33,36,71,48,52,12,11
"APBB3","HUMAN",NA,"O95704",1,48,15,29,23,12,45,12,17,19,49,15,8,33,22,27,43,17,30,14,8
"APBP2","HUMAN",NA,"Q92624",1,53,15,28,45,23,30,26,29,40,69,8,22,7,29,26,41,14,40,5,35
"APC10","HUMAN",NA,"Q9UM13",1,5,3,10,9,6,10,6,13,11,11,5,9,12,11,13,14,17,11,3,6
"APC11","HUMAN",NA,"Q9NYG5",1,4,12,4,3,3,5,5,3,7,4,4,4,4,6,2,1,1,6,6,0
"APC13","HUMAN",NA,"Q9BS18",1,3,0,9,10,0,4,1,4,3,8,2,4,6,4,3,2,3,4,2,2
"APC16","HUMAN",NA,"Q96DE5",1,10,1,4,10,6,11,1,1,6,10,3,0,5,5,4,18,4,8,1,2
"APC1","HUMAN",NA,"Q9H1A4",1,116,38,82,121,67,108,67,88,79,246,57,80,120,83,81,191,104,131,25,60
"APC2","HUMAN",NA,"O95996",1,300,38,92,161,32,175,45,44,78,226,28,33,239,100,208,248,110,108,14,24
"APC4","HUMAN",NA,"Q9UJX5",1,46,14,40,69,39,32,17,38,51,102,21,34,29,29,35,76,45,52,12,27
"APC5","HUMAN",NA,"Q9UJX4",1,74,12,29,55,27,31,27,28,45,114,22,32,19,50,31,60,24,44,6,25
"APC7","HUMAN",NA,"Q9UJX3",1,58,11,37,40,11,28,9,25,36,79,21,28,22,32,29,49,21,34,5,24
"APCD1","HUMAN",NA,"Q8J025",1,34,15,20,30,19,36,31,22,16,49,10,22,29,22,39,34,26,27,11,22
"APCDL","HUMAN",NA,"Q8NCL9",1,43,14,16,24,18,41,26,8,6,60,7,4,54,19,46,29,31,30,9,16
"APC","HUMAN",NA,"P25054",1,177,38,148,209,47,147,67,115,199,205,57,158,179,154,163,436,167,113,14,50
"APEL","HUMAN",NA,"Q9ULZ1",1,2,2,2,1,2,11,2,0,2,13,3,4,8,4,10,4,1,4,2,0
"APEX1","HUMAN",NA,"P27695",1,27,7,19,24,9,25,6,8,29,37,3,11,21,10,17,20,11,15,7,12
"APEX2","HUMAN",NA,"Q9UBZ4",1,38,18,22,30,21,35,10,15,23,52,9,20,39,26,37,41,29,35,7,11
"APH1A","HUMAN",NA,"Q96BI3",1,28,3,10,7,21,23,4,18,3,38,4,2,9,5,15,23,10,26,6,10
"APH1B","HUMAN",NA,"Q8WW43",1,22,5,6,5,26,22,3,22,11,38,7,6,7,6,7,21,11,17,5,10
"API5","HUMAN",NA,"Q9BZZ5",1,30,6,27,44,25,29,5,23,42,69,7,23,24,29,24,28,30,31,1,13
"APJ","HUMAN",NA,"P35414",1,27,14,15,14,24,26,6,15,10,41,14,10,14,8,20,34,27,32,9,20
"APLD1","HUMAN",NA,"Q96LR9",1,30,11,9,14,12,26,4,10,8,38,3,4,7,13,35,23,12,16,2,2
"APLF","HUMAN",NA,"Q8IW19",1,19,12,33,51,10,34,13,24,33,39,9,33,32,29,24,52,29,21,3,11
"APLP1","HUMAN",NA,"P51693",1,51,12,26,67,14,51,22,16,14,70,16,10,61,46,57,43,23,36,4,11
"APLP2","HUMAN",NA,"Q06481",1,58,18,45,99,24,38,23,31,42,59,27,28,37,38,38,33,38,56,5,26
"APM2","HUMAN",NA,"Q15847",1,14,0,5,4,2,7,0,2,8,5,2,1,0,11,0,4,7,4,0,0
"APMAP","HUMAN",NA,"Q9HDC9",1,19,3,27,26,23,35,6,14,16,50,14,11,28,12,32,32,21,34,4,9
"APOA1","HUMAN",NA,"P02647",1,23,0,16,30,8,11,6,0,22,41,4,5,10,19,17,16,12,15,5,7
"APOA2","HUMAN",NA,"P02652",1,8,2,2,10,4,4,0,2,10,15,2,1,4,7,2,7,8,8,0,4
"APOA4","HUMAN",NA,"P06727",1,36,0,19,49,12,16,8,5,28,56,6,16,12,43,26,18,15,23,1,7
"APOA5","HUMAN",NA,"Q6Q788",1,37,1,18,31,11,22,14,6,15,48,9,5,19,37,26,22,15,20,5,5
"APOA","HUMAN",NA,"P08519",1,353,241,132,278,19,314,123,59,25,148,82,199,489,232,274,365,513,278,95,329
"APOB","HUMAN",NA,"P04114",1,276,24,234,297,224,207,114,287,356,536,79,245,171,231,150,393,299,250,37,153
"APOC1","HUMAN",NA,"P02654",1,5,0,4,8,4,3,0,4,9,12,2,1,4,3,4,9,3,7,1,0
"APOC2","HUMAN",NA,"P02655",1,7,0,4,8,4,5,0,1,6,15,3,1,5,8,2,9,10,7,1,5
"APOC3","HUMAN",NA,"P02656",1,15,0,7,5,4,3,1,0,6,11,3,0,3,6,4,12,5,9,3,2
"APOC4","HUMAN",NA,"P55056",1,6,6,7,5,4,8,2,1,8,21,4,2,8,6,10,9,7,6,5,2
"APOD","HUMAN",NA,"P05090",1,14,5,7,13,8,9,2,11,11,22,5,16,12,7,4,8,11,13,4,7
"APOE","HUMAN",NA,"P02649",1,39,2,11,40,4,18,2,2,13,41,8,1,8,32,34,14,12,24,8,4
"APOF","HUMAN",NA,"Q13790",1,28,5,13,18,6,25,6,11,10,45,7,9,16,22,13,26,16,18,3,11
"APOH","HUMAN",NA,"P02749",1,19,23,14,20,20,23,6,16,30,20,5,14,32,4,10,23,27,20,5,14
"APOL1","HUMAN",NA,"O14791",1,36,1,19,34,11,29,6,19,25,50,9,19,13,16,21,29,19,28,7,7
"APOL2","HUMAN",NA,"Q9BQE5",1,34,1,15,28,9,28,8,16,18,40,8,16,11,18,22,16,16,25,3,5
"APOL3","HUMAN",NA,"O95236",1,47,7,8,35,16,27,8,21,16,39,4,11,8,18,30,36,32,23,5,11
"APOL4","HUMAN",NA,"Q9BPW4",1,35,2,13,29,11,18,7,24,20,37,4,12,10,16,23,22,23,33,7,5
"APOL5","HUMAN",NA,"Q9BWW9",1,42,7,11,28,14,40,13,11,26,45,16,17,25,17,25,35,23,26,8,4
"APOL6","HUMAN",NA,"Q9BWW8",1,38,6,19,29,8,23,3,8,29,43,6,10,6,13,23,18,26,21,6,8
"APOM","HUMAN",NA,"O95445",1,12,6,7,14,10,13,6,9,8,21,6,8,12,8,8,12,12,6,3,7
"APOOL","HUMAN",NA,"Q6UXV4",1,21,3,7,14,7,19,6,13,30,20,9,2,19,12,5,26,21,21,2,11
"APOO","HUMAN",NA,"Q9BUR5",1,11,2,6,11,8,16,1,8,16,21,3,5,15,13,7,18,6,14,4,13
"APR2","HUMAN",NA,"Q9Y5M1",1,11,4,2,7,5,15,5,0,4,8,2,1,13,5,6,11,4,8,3,0
"APR3","HUMAN",NA,"Q6UW56",1,17,14,9,6,8,20,6,11,8,31,5,14,14,15,7,11,18,9,3,3
"APRG1","HUMAN",NA,"Q8IVJ8",1,17,4,5,7,6,21,5,11,10,18,3,6,7,6,16,8,12,4,4,0
"APRV1","HUMAN",NA,"Q53RT3",1,35,3,16,28,15,29,9,12,20,40,4,11,23,12,12,25,12,28,5,4
"APR","HUMAN",NA,"Q13794",1,6,2,1,3,3,3,0,1,6,7,1,3,4,3,5,3,2,1,0,0
"APTX","HUMAN",NA,"Q7Z2E3",1,15,7,15,26,7,20,17,16,33,32,10,11,18,22,20,28,10,34,7,8
"APT","HUMAN",NA,"P07741",1,16,3,9,13,8,17,2,7,8,29,2,1,11,7,12,11,6,13,1,4
"AQ12A","HUMAN",NA,"Q8IXF9",1,41,7,5,11,17,24,10,0,6,49,7,5,19,11,13,23,18,18,4,7
"AQ12B","HUMAN",NA,"A6NM10",1,40,7,5,12,17,24,10,0,6,49,6,5,19,10,13,23,20,18,4,7
"AQP10","HUMAN",NA,"Q96PS8",1,36,5,5,11,12,32,6,12,6,44,9,11,19,11,8,14,18,28,5,9
"AQP11","HUMAN",NA,"Q8NBQ7",1,22,10,3,10,19,14,13,8,5,51,11,6,11,11,10,21,17,20,4,5
"AQP1","HUMAN",NA,"P29972",1,28,4,13,6,13,27,5,23,8,33,3,11,7,8,11,23,15,22,4,5
"AQP2","HUMAN",NA,"P41181",1,35,4,7,12,14,24,8,12,4,40,3,7,14,8,13,19,14,24,5,4
"AQP3","HUMAN",NA,"Q92482",1,27,6,6,10,20,34,9,19,5,34,7,11,15,11,10,13,15,26,6,8
"AQP4","HUMAN",NA,"P55087",1,28,8,11,14,17,34,7,26,15,26,10,9,12,8,11,21,19,33,7,7
"AQP5","HUMAN",NA,"P55064",1,34,3,3,11,17,23,3,17,7,36,5,11,13,8,10,17,15,22,4,6
"AQP6","HUMAN",NA,"Q13520",1,38,3,4,9,13,30,5,15,6,32,9,6,13,8,10,20,20,31,6,4
"AQP73","HUMAN",NA,"A6NL99",1,27,3,6,15,19,34,13,21,8,38,17,11,20,5,14,25,19,30,7,10
"AQP7","HUMAN",NA,"O14520",1,29,2,5,13,19,35,11,21,9,35,15,12,21,8,13,24,19,32,8,11
"AQP8","HUMAN",NA,"O94778",1,32,6,4,12,12,34,4,16,6,38,7,10,13,6,9,12,9,21,7,3
"AQP9","HUMAN",NA,"O43315",1,34,4,6,13,21,34,4,25,11,32,9,9,14,6,9,18,8,26,4,8
"AQR","HUMAN",NA,"O60306",1,85,19,71,121,78,64,42,91,79,152,39,72,88,73,87,71,93,92,15,53
"AR13A","HUMAN",NA,"Q5H913",1,14,12,14,16,5,12,7,21,26,40,6,12,12,10,23,27,17,13,3,7
"AR13B","HUMAN",NA,"Q3SXY8",1,23,8,21,50,10,29,11,22,41,36,9,21,29,20,25,20,18,22,5,8
"AR26L","HUMAN",NA,"Q6NSI1",1,26,11,22,30,9,23,11,12,22,26,7,22,16,15,14,20,15,14,1,5
"AR2BL","HUMAN",NA,"A8MYR8",1,9,2,12,16,13,8,3,9,8,20,6,7,2,11,4,10,10,5,0,6
"AR2BP","HUMAN",NA,"Q9Y2Y0",1,11,1,14,18,14,6,3,8,7,21,6,6,3,6,5,13,8,6,0,7
"AR6P1","HUMAN",NA,"Q15041",1,14,3,4,13,8,11,3,12,14,30,9,8,7,9,10,10,9,16,7,6
"AR6P4","HUMAN",NA,"Q66PJ3",1,42,5,12,26,1,40,3,7,35,19,5,2,22,11,48,52,14,11,4,1
"AR6P6","HUMAN",NA,"Q8N6S5",1,22,5,10,12,14,20,3,9,6,25,5,5,17,4,14,22,10,12,7,4
"ARAF","HUMAN",NA,"P10398",1,39,14,30,26,26,40,20,22,30,55,16,18,43,32,42,53,34,44,6,16
"ARAP1","HUMAN",NA,"Q96P48",1,114,29,67,130,49,93,37,45,62,155,25,30,118,58,108,101,74,96,23,36
"ARAP2","HUMAN",NA,"Q8WZ64",1,93,31,95,135,71,76,41,108,151,160,24,81,67,74,76,170,88,93,24,46
"ARAP3","HUMAN",NA,"Q8WWN8",1,109,31,70,105,56,123,29,46,57,185,22,26,143,83,113,133,88,76,24,25
"ARBK1","HUMAN",NA,"P25098",1,39,14,40,60,36,41,21,31,54,76,24,18,31,32,44,41,22,36,7,22
"ARBK2","HUMAN",NA,"P35626",1,34,18,38,59,38,40,24,34,60,72,21,24,27,31,38,39,27,34,7,23
"ARC1A","HUMAN",NA,"Q92747",1,24,10,21,17,16,22,13,20,24,26,9,17,13,12,18,39,22,28,13,6
"ARC1B","HUMAN",NA,"O15143",1,34,14,18,18,14,27,12,18,26,28,7,15,14,8,17,37,20,26,13,6
"ARCH","HUMAN",NA,"Q8IWT0",1,11,1,12,21,10,7,4,8,9,13,5,5,6,10,5,7,10,12,3,8
"ARC","HUMAN",NA,"Q7LC44",1,23,5,18,45,8,30,13,11,21,36,5,7,29,28,27,23,16,26,10,15
"AREG","HUMAN",NA,"P15514",1,19,6,11,24,6,17,6,12,21,14,6,12,14,9,14,27,8,16,0,10
"ARF1","HUMAN",NA,"P84077",1,12,1,11,12,8,14,3,11,11,22,6,13,3,7,11,5,11,11,4,5
"ARF3","HUMAN",NA,"P61204",1,12,1,11,12,6,14,3,12,13,23,6,13,3,6,10,5,11,11,4,5
"ARF4","HUMAN",NA,"P18085",1,9,2,11,10,7,13,1,11,11,25,6,8,3,10,10,8,14,12,4,5
"ARF5","HUMAN",NA,"P84085",1,9,2,12,10,7,13,3,9,11,22,6,6,4,11,10,8,14,14,4,5
"ARF6","HUMAN",NA,"P62330",1,8,2,13,8,5,14,3,14,13,17,5,8,5,7,12,6,13,11,4,7
"ARFG1","HUMAN",NA,"Q8N6T3",1,29,6,25,28,18,36,6,5,26,21,5,21,20,20,19,53,21,25,15,7
"ARFG2","HUMAN",NA,"Q8N6H7",1,56,6,26,38,19,39,9,17,36,36,13,19,22,30,30,63,22,25,7,8
"ARFG3","HUMAN",NA,"Q9NP61",1,37,9,34,33,19,29,7,19,43,32,10,22,24,23,24,74,27,29,7,14
"ARFP1","HUMAN",NA,"P53367",1,29,1,19,30,13,20,10,18,30,44,6,20,15,25,15,27,22,19,2,8
"ARFP2","HUMAN",NA,"P53365",1,24,2,16,31,11,32,8,13,23,43,6,12,12,22,17,20,23,14,2,10
"ARFRP","HUMAN",NA,"Q13795",1,10,8,12,13,6,15,2,11,16,20,5,6,4,8,10,12,16,16,3,8
"ARG33","HUMAN",NA,"A8MVX0",1,73,13,29,85,31,46,21,26,62,81,18,25,60,57,45,76,31,35,7,23
"ARG35","HUMAN",NA,"A5YM69",1,34,7,22,86,8,43,11,13,15,40,9,8,35,40,22,43,18,19,6,5
"ARGAL","HUMAN",NA,"Q9HCE6",1,96,28,74,88,35,88,31,50,61,150,27,27,96,62,72,109,58,89,16,22
"ARGFX","HUMAN",NA,"A6NJG6",1,20,3,14,15,17,8,3,10,13,28,7,16,28,24,16,43,21,12,5,12
"ARGI1","HUMAN",NA,"P05089",1,16,3,19,19,9,36,8,23,24,33,4,9,23,5,13,20,22,25,2,9
"ARGI2","HUMAN",NA,"P78540",1,24,5,23,17,11,28,13,23,13,38,5,11,21,14,20,32,18,28,2,8
"ARGL1","HUMAN",NA,"Q9NWB6",1,15,0,7,54,3,4,3,13,33,17,3,5,3,17,53,28,6,9,0,0
"ARH37","HUMAN",NA,"A1IGU5",1,47,7,29,51,19,35,15,23,32,96,7,24,40,53,44,44,31,50,7,21
"ARH38","HUMAN",NA,"Q9NXL2",1,8,4,11,30,3,6,9,11,21,24,8,6,6,10,12,17,13,13,0,7
"ARHG1","HUMAN",NA,"Q92888",1,63,12,51,94,31,56,21,21,44,117,21,19,69,47,75,66,39,50,8,8
"ARHG2","HUMAN",NA,"Q92974",1,71,16,51,95,28,53,20,38,44,121,20,25,50,53,100,81,55,45,4,16
"ARHG3","HUMAN",NA,"Q9NR81",1,25,14,32,42,17,23,12,22,32,65,7,25,26,32,35,51,23,27,5,11
"ARHG4","HUMAN",NA,"Q9NR80",1,50,17,46,53,23,38,27,28,42,66,14,19,35,43,51,44,28,36,14,16
"ARHG5","HUMAN",NA,"Q12774",1,106,21,61,162,44,95,45,41,55,139,25,42,162,104,112,184,80,77,19,23
"ARHG6","HUMAN",NA,"Q15052",1,33,22,26,76,24,38,12,40,55,86,18,38,37,43,36,75,47,45,7,18
"ARHG7","HUMAN",NA,"Q14155",1,36,16,33,59,21,39,23,29,51,95,18,36,52,39,37,89,60,38,10,22
"ARHG8","HUMAN",NA,"Q7Z628",1,37,8,36,42,19,32,16,28,37,67,9,14,34,33,56,56,28,26,5,13
"ARHG9","HUMAN",NA,"O43307",1,27,10,43,41,26,22,13,32,35,42,16,24,20,34,34,25,12,29,12,19
"ARHGA","HUMAN",NA,"O15013",1,99,21,73,114,34,82,39,58,77,129,38,48,89,66,67,130,61,96,15,33
"ARHGB","HUMAN",NA,"O15085",1,99,15,93,133,34,101,38,62,76,167,30,42,136,79,99,150,72,65,10,21
"ARHGC","HUMAN",NA,"Q9NZN5",1,81,17,100,139,42,84,49,74,100,141,32,47,89,98,87,146,91,90,8,29
"ARHGF","HUMAN",NA,"O94989",1,65,17,32,56,20,52,17,14,18,99,8,18,107,48,77,83,48,43,8,11
"ARHGG","HUMAN",NA,"Q5VV41",1,52,5,36,59,25,39,21,24,38,82,16,14,42,49,55,62,29,41,7,13
"ARHGH","HUMAN",NA,"Q96PE2",1,172,37,110,148,48,180,45,52,68,195,36,29,212,87,159,236,97,103,22,27
"ARHGI","HUMAN",NA,"Q6ZSZ5",1,91,8,53,111,34,77,20,42,67,130,19,34,81,80,93,106,50,50,8,19
"ARHGJ","HUMAN",NA,"Q8IW93",1,64,15,27,74,24,53,21,18,33,98,11,12,61,42,68,79,32,46,13,11
"ARHL1","HUMAN",NA,"Q8NDY3",1,32,10,17,35,12,30,10,12,21,38,10,10,14,8,21,16,19,14,9,16
"ARHL2","HUMAN",NA,"Q9NX46",1,48,6,21,26,13,34,8,11,12,37,10,6,12,18,19,31,15,21,1,14
"ARH","HUMAN",NA,"Q5SW96",1,30,5,20,19,9,18,5,9,23,34,7,9,11,18,14,27,22,18,5,5
"ARI1A","HUMAN",NA,"O14497",1,193,16,78,102,42,247,45,55,75,138,90,93,296,219,87,248,103,67,13,78
"ARI1B","HUMAN",NA,"Q8NFD5",1,198,19,86,101,40,255,64,58,81,133,99,76,259,201,82,259,72,71,13,69
"ARI1","HUMAN",NA,"Q9Y4X5",1,25,32,40,56,16,44,18,21,36,40,16,30,17,29,26,25,20,29,12,25
"ARI2","HUMAN",NA,"O95376",1,30,28,30,47,15,16,19,14,28,37,12,24,20,34,28,30,17,28,9,27
"ARI3A","HUMAN",NA,"Q99856",1,73,1,25,59,13,63,7,15,23,48,19,18,56,36,34,44,25,21,3,10
"ARI3B","HUMAN",NA,"Q8IVW6",1,64,2,24,38,14,39,6,20,28,51,12,16,43,42,34,56,33,23,4,12
"ARI3C","HUMAN",NA,"A6NKF2",1,44,5,12,37,9,35,4,10,15,43,8,9,61,21,26,26,19,17,2,9
"ARI4A","HUMAN",NA,"P29374",1,55,17,95,169,24,55,18,61,138,95,20,59,56,44,65,126,62,65,8,25
"ARI4B","HUMAN",NA,"Q4LE39",1,65,19,95,178,26,56,19,53,152,80,16,66,67,40,59,144,63,79,9,26
"ARI5A","HUMAN",NA,"Q03989",1,60,12,16,43,20,54,19,9,47,54,11,11,70,22,32,46,25,25,5,13
"ARI5B","HUMAN",NA,"Q14865",1,74,20,55,86,36,66,47,45,107,111,19,46,97,58,54,130,48,49,6,34
"ARID2","HUMAN",NA,"Q68CP9",1,124,29,67,77,48,124,51,93,81,132,34,86,157,171,60,189,120,156,9,27
"ARIP4","HUMAN",NA,"Q9Y4B4",1,92,24,81,114,48,92,35,53,74,143,28,58,116,67,92,135,70,99,11,35
"ARK72","HUMAN",NA,"O43488",1,43,8,12,25,13,29,14,6,13,38,9,10,21,15,22,23,17,21,7,13
"ARK73","HUMAN",NA,"O95154",1,32,7,10,25,15,27,13,9,12,37,10,11,15,15,21,18,19,16,6,13
"ARK74","HUMAN",NA,"Q8NHP1",1,37,7,11,24,14,26,14,10,12,35,9,9,15,16,18,21,17,15,7,13
"ARL10","HUMAN",NA,"Q8N8L6",1,20,0,16,27,10,20,3,6,9,38,3,4,16,7,16,11,6,20,10,2
"ARL11","HUMAN",NA,"Q969Q4",1,18,4,10,14,3,16,5,2,10,31,5,6,10,7,11,15,9,13,4,3
"ARL14","HUMAN",NA,"Q8N4G2",1,9,5,10,11,7,15,3,7,18,23,6,9,5,11,8,10,14,14,3,4
"ARL15","HUMAN",NA,"Q9NXU5",1,16,7,14,13,8,10,4,10,12,27,4,7,11,9,10,18,6,9,2,7
"ARL16","HUMAN",NA,"Q0P5N6",1,19,6,8,10,2,21,2,11,8,27,6,5,9,7,13,14,13,11,2,3
"ARL17","HUMAN",NA,"Q8IVW1",1,8,4,4,5,11,19,7,8,16,18,3,4,11,5,5,20,10,11,6,2
"ARL1","HUMAN",NA,"P40616",1,10,2,9,13,8,14,0,12,11,18,7,5,3,7,10,14,15,13,4,6
"ARL2","HUMAN",NA,"P36404",1,9,3,14,11,6,14,3,14,11,28,4,8,3,8,12,13,10,6,5,2
"ARL3","HUMAN",NA,"P36405",1,12,3,10,13,5,12,2,14,15,23,2,10,5,11,8,11,9,10,4,3
"ARL4A","HUMAN",NA,"P40617",1,5,3,9,13,8,14,5,13,18,23,5,9,6,9,10,15,15,15,3,2
"ARL4C","HUMAN",NA,"P56559",1,11,3,8,13,6,13,5,14,20,21,4,8,7,7,7,12,13,13,2,5
"ARL4D","HUMAN",NA,"P49703",1,20,1,7,14,7,18,5,5,14,24,3,4,7,10,17,11,10,19,2,3
"ARL5A","HUMAN",NA,"Q9Y689",1,7,4,7,14,7,10,6,16,9,17,7,9,1,8,10,11,14,13,5,4
